trade_date,open,high,low,close,adj_close,volume,return_1d_pct,return_5d_pct,return_21d_pct,sma20,sma50,ema20,atr14,rsi14,volatility20_pct,trend_score,primary_trend,market_zone
2007-10-01,5021.5,5089.2998046875,5001.35009765625,5068.9501953125,5068.9501953125,0,0.947954170303067,2.7725962974894047,,,,4761.258845651623,,,,,SIDEWAYS,SIDEWAYS
2007-10-03,5069.0,5261.35009765625,5034.14990234375,5210.7998046875,5210.7998046875,0,2.7984021130484704,5.506336528826927,,,,4804.072270321707,,,,,SIDEWAYS,SIDEWAYS
2007-10-04,5211.64990234375,5233.10009765625,5126.0498046875,5208.64990234375,5208.64990234375,0,-0.0412585864806414,5.427586324132183,,,,4842.603473371425,,99.71845712868927,,,SIDEWAYS,SIDEWAYS
2007-10-05,5208.14990234375,5248.5498046875,5164.5,5185.85009765625,5185.85009765625,0,-0.4377296442450662,3.7055983883022225,,,,4875.293628065218,97.33565848214286,96.61194926744051,,,SIDEWAYS,SIDEWAYS
2007-10-08,5186.25,5249.2998046875,5024.75,5085.10009765625,5085.10009765625,0,-1.9427865847015946,1.2695788734140567,,,,4895.275196597698,108.64637974330357,84.13840699191496,,,SIDEWAYS,SIDEWAYS
2007-10-09,5062.64990234375,5348.7001953125,5000.9501953125,5327.25,5327.25,0,4.76194957215017,5.095725835427656,,,,4936.415654064584,128.46780831473214,88.11137120087649,,,SIDEWAYS,SIDEWAYS
2007-10-10,5328.14990234375,5454.7001953125,5328.14990234375,5441.4501953125,5441.4501953125,0,2.1436988185743022,4.4263913270571775,,,,4984.51418180248,123.79997907366071,89.45308675925483,,,SIDEWAYS,SIDEWAYS
2007-10-11,5438.89990234375,5532.75,5424.25,5524.85009765625,5524.85009765625,0,1.5326778588471646,6.070674766799322,,,,5035.974745217125,128.71425083705358,90.31290313063013,,,SIDEWAYS,SIDEWAYS
2007-10-12,5525.2998046875,5549.2998046875,5402.60009765625,5428.25,5428.25,0,-1.7484654958734525,4.67425586507606,,,,5073.334293291685,130.478515625,81.97671417742954,,,SIDEWAYS,SIDEWAYS
2007-10-15,5428.35009765625,5682.64990234375,5419.89990234375,5670.39990234375,5670.39990234375,0,4.460920229240539,11.510094067907684,,5067.165014648437,,5130.197684629977,141.81780133928572,85.57187988369849,,,SIDEWAYS,SIDEWAYS
2007-10-16,5670.64990234375,5708.35009765625,5578.4501953125,5668.0498046875,5668.0498046875,0,-0.04144500734910572,6.397293250504488,,5125.835009765625,,5181.421696064027,145.68565150669642,85.3938479860908,29.268903875261216,,SIDEWAYS,VOLATILE
2007-10-17,5658.89990234375,5658.89990234375,5107.2998046875,5559.2998046875,5559.2998046875,0,-1.9186493370270563,2.165775760963884,23.687048501565933,5176.489990234375,,5217.410087361501,182.132080078125,77.37192999433981,31.27247267355698,,SIDEWAYS,VOLATILE
2007-10-18,5551.10009765625,5736.7998046875,5269.64990234375,5351.0,5351.0,0,-3.746871224895365,-3.1466934773488386,17.702691701023497,5207.4224853515625,,5230.132936184215,210.07850864955358,64.81286921793759,33.39300378296136,,SIDEWAYS,VOLATILE
2007-10-19,5360.35009765625,5390.85009765625,5101.75,5215.2998046875,5215.2998046875,0,-2.535978234208558,-3.922999038594388,10.20528272560468,5230.809985351562,,5228.720256994052,226.4892578125,58.18654617600905,35.240498575071946,,SIDEWAYS,VOLATILE
2007-10-22,5202.75,5247.39990234375,5070.89990234375,5184.0,5184.0,0,-0.6001535071745612,-8.577876529355644,9.193167281395764,5248.132495117187,,5224.46118489938,232.81427873883928,56.74546529519214,35.03705051659296,,SIDEWAYS,VOLATILE
2007-10-23,5185.2998046875,5488.5,5176.85009765625,5473.7001953125,5473.7001953125,0,5.588352533034335,-3.4288620614143506,13.15026028276922,5275.207495117187,,5248.198233510153,238.84640066964286,65.30933808332048,39.32796435948655,,SIDEWAYS,VOLATILE
2007-10-24,5477.60009765625,5577.89990234375,5419.39990234375,5496.14990234375,5496.14990234375,0,0.4101376807315038,-1.135932663507433,11.434039266435715,5303.072485351562,,5271.812678160972,242.52137974330358,65.87321014143538,39.30145545140021,,SIDEWAYS,VOLATILE
2007-10-25,5499.0498046875,5605.9501953125,5469.2998046875,5568.9501953125,5568.9501953125,0,1.3245689120980009,4.073074104139418,12.758032440694379,5334.4949951171875,,5300.11148931826,246.278564453125,67.70633663492066,39.33713857328585,,SIDEWAYS,VOLATILE
2007-10-26,5564.25,5716.89990234375,5513.35009765625,5702.2998046875,5702.2998046875,0,2.3945196975768024,9.337909961806702,15.419488000961445,5369.582495117187,,5338.415138401045,244.778564453125,70.80032269103003,39.79017970383369,,SIDEWAYS,VOLATILE
2007-10-29,5708.89990234375,5922.5,5708.89990234375,5905.89990234375,5905.89990234375,0,3.5704909357604064,13.925538239655676,18.105011109129986,5413.809985351562,,5392.4613063955885,235.66786411830358,74.7742193635824,41.05914949124789,,SIDEWAYS,VOLATILE
2007-10-30,5917.5498046875,5976.0,5833.89990234375,5868.75,5868.75,0,-0.6290303418282961,7.217234970702413,16.8759374642943,5453.799975585937,,5437.8221343579135,236.71428571428572,72.82664871043646,41.38748895930544,,SIDEWAYS,VOLATILE
2007-10-31,5868.89990234375,5952.25,5861.2998046875,5900.64990234375,5900.64990234375,0,0.5435553115015868,7.359697373383267,16.407730890715055,5488.29248046875,,5481.900969404183,235.46072823660714,73.46574255262182,40.68775082920917,,SIDEWAYS,VOLATILE
2007-11-01,5903.7998046875,6011.9501953125,5837.2001953125,5866.4501953125,5866.4501953125,0,-0.5795922075916726,5.342119960965208,12.582528886164335,5521.1824951171875,,5518.524705204976,237.46432059151786,71.52356775069723,40.854362752704745,,SIDEWAYS,VOLATILE
2007-11-02,5854.85009765625,5944.75,5714.25,5932.39990234375,5932.39990234375,0,1.1241842142279967,4.035215711862428,13.895155435083705,5558.509985351562,,5557.941390646764,235.16074916294642,73.00558264728193,40.69008287590227,,SIDEWAYS,VOLATILE
2007-11-05,5931.89990234375,5948.5498046875,5819.60009765625,5847.2998046875,5847.2998046875,0,-1.4344969836343813,-0.9922297808162117,12.754894464269096,5596.619970703125,,5585.49933484112,235.09287806919642,68.08178921910385,40.28932579189324,,SIDEWAYS,VOLATILE
2007-11-06,5847.10009765625,5957.2001953125,5759.9501953125,5786.5,5786.5,0,-1.0397928397439027,-1.4014909478168303,13.793236885681548,5619.582470703125,,5604.642255332441,209.12859235491072,64.72317313821681,37.775558849961094,,SIDEWAYS,VOLATILE
2007-11-07,5782.39990234375,5861.35009765625,5744.2998046875,5782.35009765625,5782.35009765625,0,-0.0717169678346119,-2.004860594093394,8.542871043338485,5636.627465820313,,5621.566811744233,184.12147739955358,64.48932301857663,37.2661814055619,,SIDEWAYS,VOLATILE
2007-11-08,5779.2998046875,5780.7998046875,5646.75,5698.75,5698.75,0,-1.4457806297501041,-2.8586315357539083,4.728515293756597,5645.3224609375,,5628.917591578115,173.15719168526786,59.80177768561844,37.49050118323201,,SIDEWAYS,VOLATILE
2007-11-12,5660.60009765625,5660.60009765625,5477.5,5617.10009765625,5617.10009765625,0,-1.4327686307304188,-5.314877787704986,1.669728560402639,5654.764965820313,,5627.792115966509,176.35362025669642,55.55450164986019,37.29119984570163,,SIDEWAYS,VOLATILE
2007-11-13,5612.35009765625,5758.85009765625,5591.60009765625,5695.39990234375,5695.39990234375,0,1.3939542348581302,-2.5977785887082327,4.921473814650201,5656.014965820313,,5634.230952764342,166.03934151785714,58.59170215911749,34.091964136143744,,SIDEWAYS,VOLATILE
2007-11-14,5703.9501953125,5950.2001953125,5700.0498046875,5937.89990234375,5937.89990234375,0,4.25782217505406,2.616433117493311,4.717480329551971,5669.507470703125,,5663.151805105238,172.91793387276786,66.2776763770101,37.22162390034252,,SIDEWAYS,VOLATILE
2007-11-15,5942.7001953125,5966.9501953125,5895.64990234375,5912.10009765625,5912.10009765625,0,-0.43449376230334513,2.2438973394674155,4.30571892235172,5687.147485351563,,5686.861166300572,168.25006975446428,64.89751779668903,36.43467474860804,,SIDEWAYS,VOLATILE
2007-11-16,5913.14990234375,5948.0498046875,5817.39990234375,5906.85009765625,5906.85009765625,0,-0.08880093221157459,3.6516797132046586,6.251691852914676,5714.939990234375,,5707.812493096351,163.04293387276786,64.60270928666681,33.16950881124321,,SIDEWAYS,VOLATILE
2007-11-19,5908.0498046875,5981.7998046875,5893.7998046875,5907.64990234375,5907.64990234375,0,0.013540290921176812,5.1725943927674045,10.40272663696038,5749.5574951171875,,5726.844627310389,153.60006277901786,64.6290706414207,31.236686716112555,,SIDEWAYS,VOLATILE
2007-11-20,5911.25,5923.7001953125,5755.7998046875,5780.89990234375,5780.89990234375,0,-2.145523213041356,1.501211529761326,10.845015988302142,5779.402490234375,,5731.992748742137,155.44294084821428,57.34101342576489,32.50832628097704,,SIDEWAYS,VOLATILE
2007-11-21,5778.7998046875,5790.0498046875,5530.85009765625,5561.0498046875,5561.0498046875,0,-3.8030428025075502,-6.346521562404639,7.273337281780479,5783.769970703125,,5715.712468355981,167.46076311383928,47.3640938038676,30.280605330657135,,SIDEWAYS,VOLATILE
2007-11-22,5564.64990234375,5608.64990234375,5394.35009765625,5519.35009765625,5519.35009765625,0,-0.7498531481609949,-6.6431554525895,0.8339861650231262,5784.92998046875,,5697.011290194102,170.28574916294642,45.73852885902478,30.40090697395114,,SIDEWAYS,VOLATILE
2007-11-23,5524.2998046875,5638.60009765625,5514.75,5608.60009765625,5608.60009765625,0,1.6170382095873848,-5.049222429367917,2.0459812288698087,5786.9124755859375,,5688.591176619068,162.66789899553572,49.7163206343412,30.582205549496148,,SIDEWAYS,VOLATILE
2007-11-26,5611.2998046875,5772.5498046875,5608.9501953125,5731.7001953125,5731.7001953125,0,2.194845335963458,-2.97833673186092,2.9224538609986084,5788.382495117187,,5692.696797447014,165.16789899553572,54.65401472252068,30.387029478496245,,SIDEWAYS,VOLATILE
2007-11-27,5729.25,5743.5498046875,5655.60009765625,5698.14990234375,5698.14990234375,0,-0.5853462642060103,-1.4314380355634704,-0.07277594103941576,5777.9949951171875,5440.5569921875,5693.2161407705125,157.36073521205358,53.122921324059746,27.42483658296848,4.734679014044829,SIDEWAYS,VOLATILE
2007-11-28,5699.5498046875,5749.9501953125,5595.5,5617.5498046875,5617.5498046875,0,-1.414495916000691,1.0159952164495056,-4.882407464132921,5765.434985351562,5463.014990234375,5686.009823048321,160.03215680803572,49.532897871557076,27.741097934187515,2.8287459347882127,SIDEWAYS,VOLATILE
2007-11-29,5617.7998046875,5725.0,5612.10009765625,5634.60009765625,5634.60009765625,0,0.3035183231401506,2.0881081642010635,-3.9897746938232115,5752.132495117187,5484.78298828125,5681.113658725267,158.41071428571428,50.29808805997354,27.66829138672576,2.731504777766003,SIDEWAYS,VOLATILE
2007-11-30,5633.89990234375,5782.5498046875,5632.64990234375,5762.75,5762.75,0,2.274338908222684,2.748455936592209,-2.337029049782735,5746.947485351562,5505.390986328125,5688.888548370479,153.31427873883928,55.73099095300733,28.993756639100216,4.674672776392996,SIDEWAYS,VOLATILE
2007-12-03,5765.4501953125,5878.7998046875,5754.60009765625,5865.0,5865.0,0,1.7743264934276137,2.325659056566076,-0.02472015041836695,5743.577490234375,5527.739990234375,5705.66106757329,150.2392578125,59.53201124528294,29.438345295279927,6.101227813924814,SIDEWAYS,VOLATILE
2007-12-04,5870.2001953125,5897.25,5840.2998046875,5858.35009765625,5858.35009765625,0,-0.11338281916026816,2.811442276143117,-1.248226786907014,5744.1300048828125,5548.15599609375,5720.202879962144,136.10710797991072,59.17614752854029,28.978744682385337,5.590940517550269,SIDEWAYS,VOLATILE
2007-12-05,5861.89990234375,5949.2998046875,5859.9501953125,5940.0,5940.0,0,1.3937354542265412,5.740050493961535,1.585350476440195,5751.805004882813,5568.3119921875,5741.1359390133675,137.51063755580358,62.16657899491354,29.079827370959364,6.675057150784447,SIDEWAYS,VOLATILE
2007-12-06,5941.0498046875,6027.0498046875,5919.7998046875,5954.7001953125,5954.7001953125,0,0.24747803556397496,5.6809727772765495,2.906769123174624,5760.422509765625,5588.628994140625,5761.475391994238,135.83921595982142,62.69639225370213,29.070072381190755,6.550286332402466,UP_TREND,VOLATILE
2007-12-07,5963.60009765625,6042.10009765625,5894.7998046875,5974.2998046875,5974.2998046875,0,0.32914519173321555,3.6709870233395447,3.319579475290735,5774.2,5609.304990234375,5781.74438367931,140.074951171875,63.43168644589056,28.443373041027293,6.506952556307244,UP_TREND,VOLATILE
2007-12-10,5974.0,6015.2998046875,5923.35009765625,5960.60009765625,5960.60009765625,0,-0.22931067203056932,1.6300101902174013,4.594869009102864,5791.375,5628.50599609375,5798.778261200923,134.64990234375,62.50428316905889,27.81193122011057,5.90021760291235,UP_TREND,VOLATILE
2007-12-11,5960.39990234375,6111.2001953125,5960.39990234375,6097.25,6097.25,0,2.2925527649050315,4.077938299374195,8.548003311247632,5811.467504882812,5650.023994140625,5827.2041410865495,126.90708705357143,67.59376607299848,28.451241452590665,7.915470913454037,UP_TREND,VOLATILE
2007-12-12,6067.0498046875,6175.64990234375,6005.4501953125,6159.2998046875,6159.2998046875,0,1.017668697978591,3.6919159038299565,8.145168211153141,5822.5375,5671.830986328125,5858.832299524735,123.757080078125,69.61086027767576,24.62634709697867,8.594558257014583,UP_TREND,RISING
2007-12-13,6159.25,6185.39990234375,6040.39990234375,6058.10009765625,6058.10009765625,0,-1.643039147960168,1.7364417846786884,2.0242880023130017,5829.8375,5688.7769921875,5877.81018506107,125.26778738839286,62.750622379240156,25.397461681263607,6.492135409349831,UP_TREND,VOLATILE
2007-12-14,6056.2001953125,6078.5498046875,6015.0498046875,6047.7001953125,6047.7001953125,0,-0.17166937119070802,1.228602397345524,2.293602872353362,5836.8800048828125,5705.557998046875,5893.990186037397,118.09280831473214,62.07359880735916,25.40881616238207,5.996647433655866,UP_TREND,VOLATILE
2007-12-17,6037.9501953125,6039.9501953125,5740.60009765625,5777.0,5777.0,0,-4.476084901204535,-3.080228410700503,-2.19829681656849,5830.347509765625,5717.38099609375,5882.848263557645,133.74640764508928,47.659710731138176,30.223622957604835,1.0427677278632252,SIDEWAYS,VOLATILE
2007-12-18,5777.60009765625,5874.60009765625,5710.60009765625,5742.2998046875,5742.2998046875,0,-0.6006611617188851,-5.821480098610032,-2.7989149727821627,5828.417504882813,5730.524990234375,5869.462696046203,134.42853655133928,46.17940775321934,29.316935136316147,0.20547531811119235,SIDEWAYS,VOLATILE
2007-12-19,5730.25,5840.7998046875,5676.7001953125,5751.14990234375,5751.14990234375,0,0.15412113538595396,-6.626563331648994,-0.514625759009224,5837.922509765625,5739.00298828125,5858.194810931684,138.08565848214286,46.634667505182286,25.67844677628233,0.21165547547725705,SIDEWAYS,VOLATILE
2007-12-20,5751.75,5799.5,5742.75,5766.5,5766.5,0,0.26690484367299927,-4.8133918713073705,3.6944498346215715,5850.280004882812,5745.503984375,5849.461971795333,131.43209402901786,47.46472760187417,25.442276189468195,0.36543383630225357,UP_TREND,VOLATILE
2007-12-24,5771.2998046875,6001.0498046875,5771.2998046875,5985.10009765625,5985.10009765625,0,3.790862701053488,-1.0351058358476606,8.438493513897182,5869.105004882813,5754.708984375,5862.379888543992,139.31424386160714,57.583146563234976,28.048905261255335,4.003523269496356,UP_TREND,VOLATILE
2007-12-26,5988.4501953125,6085.25,5988.4501953125,6070.75,6070.75,0,1.4310521285565425,5.084819110264838,8.24002236381367,5886.0574951171875,5767.558984375,5882.224661063612,142.39993722098214,60.77121564411835,27.504852997001876,5.25683424211838,UP_TREND,VOLATILE
2007-12-27,6069.0,6110.85009765625,6060.2001953125,6081.5,6081.5,0,0.1770786146686909,5.907044335017253,6.102897792413731,5905.225,5775.780986328125,5901.20326477184,139.52137974330358,61.165737090595314,27.311050923579838,5.29311991565371,UP_TREND,VOLATILE
2007-12-28,6079.5498046875,6098.60009765625,6021.89990234375,6079.7001953125,6079.7001953125,0,-0.029594749445038815,5.712775680474902,6.6960381791958845,5928.33251953125,5784.013994140625,5918.202972442379,137.33925083705358,61.05502659648951,26.563101318789407,5.112128038960728,UP_TREND,VOLATILE
2007-12-31,6095.0,6167.75,6095.0,6138.60009765625,6138.60009765625,0,0.9687961651326571,6.452789346332266,9.275401395355054,5953.53251953125,5795.6,5939.193174843701,133.10707310267858,63.390365165419354,26.63279167684655,5.918284520261063,UP_TREND,VOLATILE
2008-01-01,6136.75,6165.35009765625,6109.85009765625,6144.35009765625,6144.35009765625,0,0.09366956486047684,2.6607742126545597,9.046782223498596,5972.612524414062,5811.467001953125,5958.731929397277,130.50352260044642,63.61971713033482,25.754070566297365,5.7280389889721395,UP_TREND,VOLATILE
2008-01-02,6144.7001953125,6197.0,6060.85009765625,6179.39990234375,6179.39990234375,0,0.5704395766912729,1.789727831713539,7.230053400611691,5988.33251953125,5830.74900390625,5979.747926820751,129.45706612723214,65.05676939496209,25.20966815258895,5.979521639568519,UP_TREND,VOLATILE
2008-01-03,6184.25,6230.14990234375,6126.39990234375,6178.5498046875,6178.5498046875,0,-0.013756961350364083,1.5958201872482203,5.3461177269821025,6004.342504882812,5850.64,5998.681438998537,124.71065848214286,64.98971626843597,25.191864575883166,5.604682644761927,UP_TREND,VOLATILE
2008-01-04,6179.10009765625,6300.0498046875,6179.10009765625,6274.2998046875,6274.2998046875,0,1.5497164063864366,3.200809301830998,7.100116928786138,6021.0574951171875,5866.6519921875,6024.9308071593905,123.03208705357143,68.8803145082295,25.289348041645603,6.948559639175067,UP_TREND,VOLATILE
2008-01-07,6271.0,6289.7998046875,6193.35009765625,6279.10009765625,6279.10009765625,0,0.07650722978145286,2.288795454417092,5.708755852798819,6037.277490234375,5882.31099609375,6049.13740625433,125.38563755580357,69.0659118360413,25.30010589754793,6.745462826191861,UP_TREND,VOLATILE
2008-01-08,6282.4501953125,6357.10009765625,6221.60009765625,6287.85009765625,6287.85009765625,0,0.13935117873444813,2.335478898813692,5.594738465691407,6052.955004882812,5896.688994140625,6071.871948292608,113.12848772321429,69.4238795783196,25.303958785760305,6.633571889314682,UP_TREND,VOLATILE
2008-01-09,6287.5498046875,6338.2998046875,6231.25,6272.0,6272.0,0,-0.252074992407314,1.498528969150037,4.983013994023544,6068.525,5908.082998046875,6090.931762740931,109.06061662946429,67.89127847660941,25.310023736754456,6.1596460657954655,UP_TREND,VOLATILE
2008-01-10,6278.10009765625,6347.0,6142.89990234375,6156.9501953125,6156.9501953125,0,-1.8343399982063135,-0.3495902769710235,3.2941330476684128,6071.510009765625,5913.10400390625,6097.219232509651,111.91779436383929,57.89967860579692,25.168655695986804,4.123827202179475,UP_TREND,VOLATILE
2008-01-11,6166.64990234375,6224.2001953125,6112.5498046875,6200.10009765625,6200.10009765625,0,0.7008324084966766,-1.182597410723274,1.6868276297716145,6073.550024414062,5919.731005859375,6107.01741014266,115.83925083705357,60.26182895262992,25.033650123749773,4.736179591933554,SIDEWAYS,VOLATILE
2008-01-14,6208.7998046875,6244.14990234375,6172.0,6206.7998046875,6206.7998046875,0,0.10805804625286797,-1.151443548347586,0.7711915559598159,6080.985009765625,5925.85400390625,6116.520495337407,104.2392578125,60.63117651709167,24.226313054905464,4.741017929163527,SIDEWAYS,SIDEWAYS
2008-01-15,6226.35009765625,6260.4501953125,6053.2998046875,6074.25,6074.25,0,-2.1355579180658557,-3.3970291011846454,0.26658361670184316,6082.3125,5930.01,6112.4947338767015,111.88214983258929,50.60898003041628,25.521642093458297,2.432373638493024,SIDEWAYS,VOLATILE
2008-01-16,6065.0,6065.0,5825.75,5935.75,5935.75,0,-2.280116886858463,-5.3611288265306145,-1.8511201233035846,6090.25,5930.077001953125,6095.66190207892,126.01429966517857,42.67184601724202,21.198648645547642,0.09566482939440402,SIDEWAYS,SIDEWAYS
2008-01-17,5937.9501953125,6013.14990234375,5880.2998046875,5913.2001953125,5913.2001953125,0,-0.3798981541928148,-3.958940583693127,2.3576284457763608,6098.79501953125,5931.395009765625,6078.2845966725945,130.02500697544642,41.5298254411787,21.11008402086407,-0.3067543878492063,SIDEWAYS,SIDEWAYS
2008-01-18,5907.75,5908.75,5677.0,5705.2998046875,5705.2998046875,0,-3.5158693052504186,-7.980521042810151,-0.6443411395865573,6096.502514648438,5929.771005859375,6042.762235531158,140.607177734375,32.81113980352204,24.808031805799946,-3.785495273764672,SIDEWAYS,SIDEWAYS
2008-01-21,5705.0,5705.0,4977.10009765625,5208.7998046875,5208.7998046875,0,-8.702434876289466,-16.0791395147994,-9.43028971363149,6068.617504882813,5918.3,5963.337242117476,188.65715680803572,21.306867560330872,39.482113350818146,-11.988243166323098,SIDEWAYS,VOLATILE
2008-01-22,5203.35009765625,5203.35009765625,4448.5,4899.2998046875,4899.2998046875,0,-5.9418678314623445,-19.343131996748575,-15.038588317220148,6014.327490234375,5902.31099609375,5862.000343314621,233.23929268973214,17.247260190423887,40.627226795396695,-16.993533415471664,SIDEWAYS,VOLATILE
2008-01-23,4903.0498046875,5328.0498046875,4891.60009765625,5203.39990234375,5203.39990234375,0,6.207011405288898,-12.337953883776276,-13.060770623011164,5970.959985351563,5894.0369921875,5799.276491793586,257.00355747767856,31.131594002427946,47.342765079160785,-11.717556078443081,SIDEWAYS,VOLATILE
2008-01-24,5208.0,5357.2001953125,4995.7998046875,5033.4501953125,5033.4501953125,0,-3.2661281127883357,-14.877730686293923,-17.086847666062678,5918.5574951171875,5880.797998046875,5726.340654033482,274.13929966517856,28.276282343613474,48.04533448252602,-14.408721452697337,SIDEWAYS,VOLATILE
2008-01-25,5035.0498046875,5399.25,5035.0498046875,5383.35009765625,5383.35009765625,0,6.95149229189953,-5.642993673474173,-11.479896445675408,5883.739990234375,5869.707001953125,5693.67488675946,293.3785923549107,40.397000693144285,55.52499730723686,-8.2858804389221,SIDEWAYS,VOLATILE
2008-01-28,5380.9501953125,5380.9501953125,5071.0,5274.10009765625,5274.10009765625,0,-2.029405444902499,1.253653344672312,-13.250654995740984,5840.514990234375,5856.947001953125,5653.7153830353445,306.0107421875,38.22492707547661,55.4587409854174,-9.951377468543122,DOWN_TREND,VOLATILE
2008-01-29,5279.5498046875,5391.60009765625,5225.25,5280.7998046875,5280.7998046875,0,0.1270303351699198,7.786826999951968,-13.973874813840093,5797.337475585938,5844.42599609375,5618.199613668883,310.24647739955356,38.44351104536287,55.46518101007385,-9.643824590865924,DOWN_TREND,VOLATILE
2008-01-30,5283.75,5314.2998046875,5142.25,5167.60009765625,5167.60009765625,0,-2.143609135320157,-0.6880079440247266,-15.896717870496657,5746.747485351562,5829.625,5575.285374048633,307.95717075892856,36.11807795662787,55.47990029312337,-11.356217635675536,DOWN_TREND,VOLATILE
2008-01-31,5172.25,5251.64990234375,5071.14990234375,5137.4501953125,5137.4501953125,0,-0.583441090138237,2.066177193863017,-16.86166494316147,5694.6925048828125,5816.756005859375,5533.586785597573,312.875,35.50210701907987,55.40530023546613,-11.678430552400554,DOWN_TREND,VOLATILE
2008-02-01,5140.60009765625,5339.9501953125,5090.75,5317.25,5317.25,0,3.499786817428463,-1.2278617674341463,-13.940161233855475,5646.840014648437,5811.880009765625,5512.983282207328,325.52144949776783,41.869050528798624,56.94141531305018,-8.510671399521408,DOWN_TREND,VOLATILE
2008-02-04,5315.5498046875,5545.2001953125,5315.5498046875,5463.5,5463.5,0,2.7504819220461663,3.5911321142334307,-12.92255438737172,5606.060009765625,5810.7630078125,5508.270588663772,327.1285923549107,46.495689224265206,58.24040259480871,-5.976203251545609,DOWN_TREND,VOLATILE
2008-02-05,5463.75,5500.60009765625,5412.9501953125,5483.89990234375,5483.89990234375,0,0.37338523554040215,3.846010172094916,-12.664238233904223,5565.8625,5808.26900390625,5505.949570919009,315.63929966517856,47.12781331028205,58.28726112229269,-5.5846087938480675,DOWN_TREND,VOLATILE
2008-02-06,5470.39990234375,5470.39990234375,5257.0498046875,5322.5498046875,5322.5498046875,0,-2.9422509624453808,2.9984848692437893,-15.351833742483123,5518.389990234375,5800.08599609375,5488.482926516008,322.3535853794643,42.81883562015494,58.843237511839305,-8.233260536617237,DOWN_TREND,VOLATILE
2008-02-07,5322.5498046875,5344.60009765625,5113.85009765625,5133.25,5133.25,0,-3.5565623927236167,-0.08175641909545783,-18.15609056122449,5467.20498046875,5788.787998046875,5454.651219228769,321.9642857142857,38.38459244188755,59.576437448897494,-11.324270266384817,DOWN_TREND,VOLATILE
2008-02-08,5132.10009765625,5173.85009765625,5034.25,5120.35009765625,5120.35009765625,0,-0.2513008784639337,-3.703040149395831,-16.83625926429371,5413.21748046875,5778.84400390625,5422.813017174243,279.9214564732143,38.0950752027821,59.34568268432759,-11.394907109534124,DOWN_TREND,VOLATILE
2008-02-11,5120.5498046875,5126.39990234375,4803.60009765625,4857.0,4857.0,0,-5.143204910476607,-11.100942619200149,-21.662555063650768,5345.727490234375,5763.292001953125,5368.926063157649,248.67145647321428,32.67650356355446,61.08156030457508,-15.725248723229557,DOWN_TREND,VOLATILE
2008-02-12,4877.85009765625,4949.60009765625,4820.4501953125,4838.25,4838.25,0,-0.38604076590488257,-11.77355374535205,-22.04920164581341,5283.927490234375,5744.802001953125,5318.385485714064,226.72147042410714,32.32397587776295,61.022111543893985,-15.780387237800609,DOWN_TREND,VOLATILE
2008-02-13,4836.5498046875,4986.5498046875,4836.5498046875,4929.4501953125,4929.4501953125,0,1.8849831098537662,-7.385550606380464,-18.846767990904223,5233.6125,5726.091005859375,5281.3440294853435,211.62144252232142,35.943883083248735,61.70535477483925,-13.912472046491953,DOWN_TREND,VOLATILE
2008-02-14,4944.64990234375,5220.25,4944.64990234375,5202.0,5202.0,0,5.529010211862406,1.3393074562898732,-12.361538137556327,5198.052490234375,5712.96400390625,5273.787455248645,206.26429966517858,45.351426314900706,65.73843435956212,-8.943938795288698,DOWN_TREND,VOLATILE
