symbol,sector,trade_date,data_quality_score,data_permission,ofactor_long,ofactor_short,directional_edge,selected_direction,setup_id,setup_state,xfactor_score,decision_code,hard_gates,evidence,stock_primary_trend,stock_market_zone,nifty_primary_trend,nifty_market_zone,bank_nifty_primary_trend,bank_nifty_market_zone,vix_regime,decision_hash
RELIANCE,Oil Gas & Consumable Fuels,2023-08-07,98.5,FULL,41.7781,56.2258,-14.4477,SHORT,,FORMING,32.5432,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""]","{""direction"": ""SHORT"", ""directional_edge"": -14.4477, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 65.23214285714282, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.8055555555555486, ""close_price"": 2523.85, ""delivery_ratio_20"": 0.9604768348262093, ""event_risk"": false, ""high_price"": 2528.4, ""low_price"": 2505.0, ""nifty_return_21d_pct"": 1.02482150681753, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2521.0, ""prev_close"": 2509.55, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": 0.569823275089143, ""return_21d_pct"": -4.167299513973266, ""return_5d_pct"": -0.996371481808378, ""return_63d_pct"": 1.7866145066645078, ""rsi_14"": 45.03748783864223, ""sector_return_21d_pct"": -4.167299513973266, ""sma20"": 2611.09, ""sma50"": 2567.308, ""source_reliability"": 90.0, ""stock_trend"": ""TRANSITION"", ""stock_zone"": ""TRANSITION_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-07"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.3036384004334729}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 44.5807, ""liquidity_tradability"": 100.0, ""market_regime_support"": 58.5402, ""momentum_quality"": 40.886, ""money_flow_participation"": 47.026, ""relative_strength"": 33.7746, ""sector_industry_support"": 11.9772, ""trend_quality"": 34.5087}, ""direction"": ""LONG"", ""final_score"": 41.7781, ""penalties"": {}, ""raw_score"": 41.7781}, ""ofactor_short"": {""classification"": ""WEAK"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 35.459, ""liquidity_tradability"": 100.0, ""market_regime_support"": 41.4598, ""momentum_quality"": 59.114, ""money_flow_participation"": 19.6406, ""relative_strength"": 66.2254, ""sector_industry_support"": 88.0228, ""trend_quality"": 65.4913}, ""direction"": ""SHORT"", ""final_score"": 56.2258, ""penalties"": {}, ""raw_score"": 56.2258}, ""xfactor"": {""components"": {""entry_location_quality"": 10.8415, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 64.7413, ""reward_path_quality"": 12.7121, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 46.5049, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 1.3374, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""], ""reward_risk"": 0.7542, ""risk_per_share"": 87.24, ""score"": 32.5432, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2611.09}}",TRANSITION,TRANSITION_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,bac1f68c7bddb73223c35157e82fb04c8073fb57ad987e275003b12d0f23aea2
RELIANCE,Oil Gas & Consumable Fuels,2023-08-08,98.5,FULL,33.1095,67.2858,-34.1763,SHORT,,FORMING,30.3351,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""]","{""direction"": ""SHORT"", ""directional_edge"": -34.1763, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 63.51071428571423, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.2607449856733525, ""close_price"": 2508.65, ""delivery_ratio_20"": 1.2157551263789048, ""event_risk"": false, ""high_price"": 2534.45, ""low_price"": 2499.55, ""nifty_return_21d_pct"": 0.377231719263693, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2528.0, ""prev_close"": 2523.85, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": -0.6022544921449269, ""return_21d_pct"": -8.277728012284967, ""return_5d_pct"": -0.18104408721947296, ""return_63d_pct"": 0.4826564127213162, ""rsi_14"": 43.48784716229034, ""sector_return_21d_pct"": -8.277728012284967, ""sma20"": 2598.2875, ""sma50"": 2567.069, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-08"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.533003758504499}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 44.5549, ""liquidity_tradability"": 100.0, ""market_regime_support"": 53.1436, ""momentum_quality"": 42.7335, ""money_flow_participation"": 22.3144, ""relative_strength"": 25.0, ""sector_industry_support"": 0.0, ""trend_quality"": 26.4329}, ""direction"": ""LONG"", ""final_score"": 33.1095, ""penalties"": {}, ""raw_score"": 33.1095}, ""ofactor_short"": {""classification"": ""WATCHLIST"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 56.758, ""liquidity_tradability"": 100.0, ""market_regime_support"": 46.8564, ""momentum_quality"": 57.2665, ""money_flow_participation"": 45.8191, ""relative_strength"": 75.0, ""sector_industry_support"": 100.0, ""trend_quality"": 73.5671}, ""direction"": ""SHORT"", ""final_score"": 67.2858, ""penalties"": {}, ""raw_score"": 67.2858}, ""xfactor"": {""components"": {""entry_location_quality"": 5.9083, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 73.4282, ""reward_path_quality"": 3.2248, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 43.545, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 1.4114, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""], ""reward_risk"": 0.5645, ""risk_per_share"": 89.6375, ""score"": 30.3351, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2598.2875}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,628e4b0265db45ce9cd2fe4dbf2e9c33aa346ddb97a0c68b7b83f5d5ebe4dae5
RELIANCE,Oil Gas & Consumable Fuels,2023-08-09,98.5,FULL,37.2811,57.5079,-20.2268,SHORT,,FORMING,36.5905,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""]","{""direction"": ""SHORT"", ""directional_edge"": -20.2268, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 48.228571428571385, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.9206680584551111, ""close_price"": 2525.2, ""delivery_ratio_20"": 1.043253009066385, ""event_risk"": false, ""high_price"": 2529.0, ""low_price"": 2481.1, ""nifty_return_21d_pct"": 1.55572683350749, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2504.85, ""prev_close"": 2508.65, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": 0.6597173778725596, ""return_21d_pct"": -8.662784388902956, ""return_5d_pct"": 1.5625314215617303, ""return_63d_pct"": 1.8102648873119964, ""rsi_14"": 45.67944150050931, ""sector_return_21d_pct"": -8.662784388902956, ""sma20"": 2586.16, ""sma50"": 2567.174, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-09"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.6369034210964133}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 49.2044, ""liquidity_tradability"": 100.0, ""market_regime_support"": 62.9644, ""momentum_quality"": 52.19, ""money_flow_participation"": 55.3766, ""relative_strength"": 25.0, ""sector_industry_support"": 0.0, ""trend_quality"": 31.0719}, ""direction"": ""LONG"", ""final_score"": 37.2811, ""penalties"": {""timeframe_conflict"": 5.0}, ""raw_score"": 42.2811}, ""ofactor_short"": {""classification"": ""WEAK"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 37.7335, ""liquidity_tradability"": 100.0, ""market_regime_support"": 37.0356, ""momentum_quality"": 47.81, ""money_flow_participation"": 17.3747, ""relative_strength"": 75.0, ""sector_industry_support"": 100.0, ""trend_quality"": 68.9281}, ""direction"": ""SHORT"", ""final_score"": 57.5079, ""penalties"": {}, ""raw_score"": 57.5079}, ""xfactor"": {""components"": {""entry_location_quality"": 15.7346, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 68.5178, ""reward_path_quality"": 30.0771, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 49.4408, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 1.264, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""REWARD_RISK_BELOW_MINIMUM"", ""INSUFFICIENT_LIQUIDITY""], ""reward_risk"": 1.1015, ""risk_per_share"": 60.96, ""score"": 36.5905, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2586.16}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,99fa2cd040fdf5e037f0f3bc49374c6d31f29baeb281ba304853443605a35a52
RELIANCE,Oil Gas & Consumable Fuels,2023-08-10,98.5,FULL,37.2043,59.7679,-22.5636,SHORT,,FORMING,50.0698,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP""]","{""direction"": ""SHORT"", ""directional_edge"": -22.5636, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 44.32142857142854, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.6738868832731619, ""close_price"": 2536.45, ""delivery_ratio_20"": 1.0796898201616896, ""event_risk"": false, ""high_price"": 2550.0, ""low_price"": 2508.45, ""nifty_return_21d_pct"": 0.96714696810789, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2524.95, ""prev_close"": 2525.2, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": 0.44550926659274737, ""return_21d_pct"": -8.356968656851238, ""return_5d_pct"": 2.445575346338691, ""return_63d_pct"": 2.097128021414041, ""rsi_14"": 47.179002456371244, ""sector_return_21d_pct"": -8.356968656851238, ""sma20"": 2575.8324999999995, ""sma50"": 2568.505, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-10"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.8718376804004477}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 48.9956, ""liquidity_tradability"": 100.0, ""market_regime_support"": 58.0596, ""momentum_quality"": 57.3689, ""money_flow_participation"": 50.9995, ""relative_strength"": 25.0, ""sector_industry_support"": 0.0, ""trend_quality"": 33.8653}, ""direction"": ""LONG"", ""final_score"": 37.2043, ""penalties"": {""timeframe_conflict"": 5.0}, ""raw_score"": 42.2043}, ""ofactor_short"": {""classification"": ""WEAK"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 40.9787, ""liquidity_tradability"": 100.0, ""market_regime_support"": 41.9404, ""momentum_quality"": 42.6311, ""money_flow_participation"": 32.1933, ""relative_strength"": 75.0, ""sector_industry_support"": 100.0, ""trend_quality"": 66.1347}, ""direction"": ""SHORT"", ""final_score"": 59.7679, ""penalties"": {}, ""raw_score"": 59.7679}, ""xfactor"": {""components"": {""entry_location_quality"": 40.7623, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 70.9702, ""reward_path_quality"": 74.5366, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 64.4574, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 0.8886, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP""], ""reward_risk"": 1.9907, ""risk_per_share"": 39.3825, ""score"": 50.0698, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2575.8325}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,8884f0297d29799dd8b5ce35802387f8ce44f7396711a085de7303c114a56bcf
RELIANCE,Oil Gas & Consumable Fuels,2023-08-11,98.5,FULL,38.4614,58.3668,-19.9054,SHORT,,FORMING,58.4472,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP""]","{""direction"": ""SHORT"", ""directional_edge"": -19.9054, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 42.682142857142836, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.7483870967741975, ""close_price"": 2547.15, ""delivery_ratio_20"": 0.7059209178447039, ""event_risk"": false, ""high_price"": 2558.85, ""low_price"": 2512.35, ""nifty_return_21d_pct"": 0.96714696810789, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2532.45, ""prev_close"": 2536.45, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": 0.4218494352342894, ""return_21d_pct"": -7.139992708713083, ""return_5d_pct"": 1.498276583451208, ""return_63d_pct"": 2.3260018077734257, ""rsi_14"": 48.63149126310162, ""sector_return_21d_pct"": -7.139992708713083, ""sma20"": 2566.1549999999997, ""sma50"": 2570.183, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-11"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 1.243185304446641}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 31.895, ""liquidity_tradability"": 100.0, ""market_regime_support"": 58.0596, ""momentum_quality"": 54.8743, ""money_flow_participation"": 63.1116, ""relative_strength"": 25.0, ""sector_industry_support"": 2.6875, ""trend_quality"": 37.8104}, ""direction"": ""LONG"", ""final_score"": 38.4614, ""penalties"": {""timeframe_conflict"": 5.0}, ""raw_score"": 43.4614}, ""ofactor_short"": {""classification"": ""WEAK"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 26.9318, ""liquidity_tradability"": 100.0, ""market_regime_support"": 41.9404, ""momentum_quality"": 45.1257, ""money_flow_participation"": 36.5856, ""relative_strength"": 75.0, ""sector_industry_support"": 97.3125, ""trend_quality"": 62.1896}, ""direction"": ""SHORT"", ""final_score"": 58.3668, ""penalties"": {}, ""raw_score"": 58.3668}, ""xfactor"": {""components"": {""entry_location_quality"": 70.3155, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 69.6265, ""reward_path_quality"": 75.0, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 82.1893, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 0.4453, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP""], ""reward_risk"": 2.0, ""risk_per_share"": 19.005, ""score"": 58.4472, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2566.155}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,fb367650c5c4069f9604ff1870eaf87f781087c5dbff200c36cef161ef5698e0
RELIANCE,Oil Gas & Consumable Fuels,2023-08-14,98.5,FULL,41.3461,51.5109,-10.1648,SHORT,,FORMING,59.8444,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""INSUFFICIENT_LIQUIDITY""]","{""direction"": ""SHORT"", ""directional_edge"": -10.1648, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 44.97500000000001, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.911867364746943, ""close_price"": 2577.25, ""delivery_ratio_20"": 0.9191677468674179, ""event_risk"": false, ""high_price"": 2582.3, ""low_price"": 2525.0, ""nifty_return_21d_pct"": -0.0249493297118319, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2539.0, ""prev_close"": 2547.15, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": 1.181712894803999, ""return_21d_pct"": -5.963804867369649, ""return_5d_pct"": 2.115815123719722, ""return_63d_pct"": 5.030972369386255, ""rsi_14"": 52.58169606686965, ""sector_return_21d_pct"": -5.963804867369649, ""sma20"": 2555.1825, ""sma50"": 2572.6240000000003, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-14"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.5246527301642911}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 47.3503, ""liquidity_tradability"": 100.0, ""market_regime_support"": 49.7921, ""momentum_quality"": 61.3976, ""money_flow_participation"": 53.9922, ""relative_strength"": 31.4411, ""sector_industry_support"": 6.3631, ""trend_quality"": 47.2579}, ""direction"": ""LONG"", ""final_score"": 41.3461, ""penalties"": {""timeframe_conflict"": 5.0}, ""raw_score"": 46.3461}, ""ofactor_short"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 29.2471, ""liquidity_tradability"": 100.0, ""market_regime_support"": 50.2079, ""momentum_quality"": 38.6024, ""money_flow_participation"": 13.7701, ""relative_strength"": 68.5589, ""sector_industry_support"": 93.6369, ""trend_quality"": 52.7421}, ""direction"": ""SHORT"", ""final_score"": 51.5109, ""penalties"": {}, ""raw_score"": 51.5109}, ""xfactor"": {""components"": {""entry_location_quality"": 67.2892, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 71.9224, ""reward_path_quality"": 75.0, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 95.5086, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 0.4907, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""INSUFFICIENT_LIQUIDITY""], ""reward_risk"": 2.0, ""risk_per_share"": 5.05, ""score"": 59.8444, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2582.3}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,b1a4e43aa1b38dd6f2cea4f2666ce3682e284d35198c7d6eb1ce39fd4e2d394e
RELIANCE,Oil Gas & Consumable Fuels,2023-08-16,98.5,FULL,38.0734,56.2306,-18.1572,SHORT,,FORMING,56.051,NO_OPPORTUNITY,"[""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""INSUFFICIENT_LIQUIDITY""]","{""direction"": ""SHORT"", ""directional_edge"": -18.1572, ""dq"": {""consistency"": 100.0, ""coverage"": 100.0, ""freshness"": 100.0, ""mandatory_missing"": false, ""permission"": ""FULL"", ""score"": 98.5, ""source_reliability"": 90.0}, ""feature"": {""atr14"": 42.817857142857164, ""bank_nifty_trend"": ""SIDEWAYS"", ""bank_nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""close_location"": 0.7594339622641495, ""close_price"": 2575.15, ""delivery_ratio_20"": 1.0432438728140963, ""event_risk"": false, ""high_price"": 2582.8, ""low_price"": 2551.0, ""nifty_return_21d_pct"": 0.416316297209596, ""nifty_trend"": ""SIDEWAYS"", ""nifty_zone"": ""SIDEWAYS_LOW_NORMAL_VOL"", ""open_price"": 2551.0, ""prev_close"": 2577.25, ""prior_high_20"": 2856.0, ""prior_low_20"": 2458.05, ""return_1d_pct"": -0.08148220001940043, ""return_21d_pct"": -7.921836450101893, ""return_5d_pct"": 2.650828134654093, ""return_63d_pct"": 5.56922067806338, ""rsi_14"": 52.279636429996934, ""sector_return_21d_pct"": -7.921836450101893, ""sma20"": 2542.9175, ""sma50"": 2574.5820000000003, ""source_reliability"": 90.0, ""stock_trend"": ""DOWNWARD"", ""stock_zone"": ""DOWNWARD_HIGH_VOL"", ""symbol"": ""RELIANCE"", ""trade_date"": ""2023-08-16"", ""turnover_percentile"": 1.0, ""vix_regime"": ""LOW"", ""volume_ratio_20"": 0.5762825567476906}, ""ofactor_long"": {""classification"": ""REJECT"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 42.7601, ""liquidity_tradability"": 100.0, ""market_regime_support"": 53.4693, ""momentum_quality"": 63.3247, ""money_flow_participation"": 45.5774, ""relative_strength"": 25.0, ""sector_industry_support"": 0.2442, ""trend_quality"": 45.4596}, ""direction"": ""LONG"", ""final_score"": 38.0734, ""penalties"": {""timeframe_conflict"": 5.0}, ""raw_score"": 43.0734}, ""ofactor_short"": {""classification"": ""WEAK"", ""components"": {""catalyst_context"": 50.0, ""institutional_confirmation"": 44.1769, ""liquidity_tradability"": 100.0, ""market_regime_support"": 46.5307, ""momentum_quality"": 36.6752, ""money_flow_participation"": 24.4796, ""relative_strength"": 75.0, ""sector_industry_support"": 99.7558, ""trend_quality"": 54.5404}, ""direction"": ""SHORT"", ""final_score"": 56.2306, ""penalties"": {}, ""raw_score"": 56.2306}, ""xfactor"": {""components"": {""entry_location_quality"": 49.8146, ""instrument_quality"": 100.0, ""liquidity_slippage_quality"": 100.0, ""market_sector_synchronisation"": 73.1432, ""reward_path_quality"": 75.0, ""setup_integrity"": 20.0, ""stop_invalidation_quality"": 92.8534, ""timing_session_quality"": 80.0, ""trigger_confirmation"": 20.0}, ""decision"": ""NO_OPPORTUNITY"", ""extension_atr"": 0.7528, ""hard_gates"": [""OFACTOR_BELOW_MINIMUM"", ""NO_VALID_SETUP"", ""INSUFFICIENT_LIQUIDITY""], ""reward_risk"": 2.0, ""risk_per_share"": 7.65, ""score"": 56.051, ""setup_id"": null, ""setup_state"": ""FORMING"", ""structural_stop"": 2582.8}}",DOWNWARD,DOWNWARD_HIGH_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,SIDEWAYS,SIDEWAYS_LOW_NORMAL_VOL,LOW,2e587a0f6c7172d9bf413d12c92b6b98aff27c4dc70df5ee350b0d48de3c3133
