policy_id,symbol,signal_date,entry_ts,entry_date,entry_price,quantity,intraday_target_price,swing_target_price,status,exit_ts,exit_date,exit_price,exit_reason,gross_pnl,costs,tax_reserve,after_tax_net_pnl,unrealized_net_liquidation_pnl,mark_price,holding_sessions,mfe_pct,mae_pct,stop_price,stop_exit_enabled,timeout_exit_enabled,capital_released,decision_hash,minute_source_sha256,minute_to_eod_entry_basis_factor,target_price,return_pct
COMMON-TARGET-ONLY-0.3-1.0-V1,RELIANCE,2024-01-24,2024-01-25 09:15:00+05:30,2024-01-25,2685.9,74,2694.0,2712.8,CLOSED,2024-01-25 09:28:00+05:30,2024-01-25,2694.0,TARGET_INTRADAY_0_3,599.4,159.0053,154.1382,286.2566,0.0,2694.0,1,0.3351,-0.3463,,False,False,True,7ed13a93e673cd88d23f8d19b944de8ea8589736fa95a344dc041f5a156f1814,8d52b93d5ca6868675fb021a56605d151af191863f40a22c3acd22b048e56c23,2.0,2694.0,0.144
